timestamp;status;request_time;upstream_response_time
1558389595.061;200;0.772;0.772
1558389595.845;200;0.741;0.740
1558389596.630;200;0.783;0.784
1558389597.494;200;0.860;0.860
1558389598.244;200;0.745;0.748
1558389598.956;200;0.709;0.712
1558389599.728;200;0.744;0.744
1558389600.573;200;0.841;0.844
1558389601.327;200;0.750;0.756
1558389602.041;200;0.710;0.712
1558389602.844;200;0.797;0.796
1558389603.659;200;0.810;0.816
1558389604.407;200;0.744;0.744
1558389605.108;200;0.695;0.700
1558389605.876;200;0.760;0.764
1558389606.727;200;0.848;0.852
1558389607.483;200;0.751;0.756
1558389608.194;200;0.708;0.708
1558389608.972;200;0.775;0.776
1558389609.791;200;0.815;0.820
1558389610.548;200;0.754;0.756
1558389611.316;200;0.764;0.768
1558389612.120;200;0.800;0.804
1558389612.943;200;0.819;0.824
1558389613.704;200;0.757;0.760
1558389614.431;200;0.722;0.724
1558389615.214;200;0.776;0.776
1558389616.064;200;0.846;0.848
1558389616.808;200;0.740;0.744
1558389617.572;200;0.759;0.760
1558389618.319;200;0.742;0.744
1558389619.184;200;0.858;0.856
1558389619.917;200;0.729;0.732
1558389620.660;200;0.738;0.740
1558389621.413;200;0.748;0.748
1558389622.251;200;0.833;0.832
1558389623.020;200;0.766;0.768
1558389623.738;200;0.712;0.712
1558389624.498;200;0.756;0.756
1558389625.324;200;0.819;0.824
1558389626.082;200;0.755;0.756
1558389626.822;200;0.735;0.736
1558389627.581;200;0.755;0.756
1558389628.403;200;0.819;0.820
1558389629.170;200;0.765;0.764
1558389629.890;200;0.716;0.716
1558389630.674;200;0.781;0.784
1558389631.506;200;0.829;0.832
1558389632.254;200;0.746;0.748
1558389632.994;200;0.737;0.740
1558389633.790;200;0.792;0.792
1558389634.628;200;0.834;0.832
1558389635.379;200;0.747;0.752
1558389636.135;200;0.752;0.752
1558389636.935;200;0.796;0.800
1558389637.762;200;0.824;0.824
1558389638.492;200;0.728;0.732
1558389639.271;200;0.776;0.776
1558389640.027;200;0.754;0.756
1558389640.851;200;0.821;0.824
1558389641.593;200;0.738;0.740
1558389642.315;200;0.719;0.724
1558389643.123;200;0.804;0.808
1558389643.965;200;0.838;0.840
1558389644.693;200;0.723;0.724
1558389645.435;200;0.739;0.744
1558389646.194;200;0.755;0.756
1558389647.066;200;0.868;0.868
1558389647.810;200;0.742;0.744
1558389648.506;200;0.691;0.692
1558389649.270;200;0.760;0.760
1558389650.075;200;0.801;0.800
1558389650.812;200;0.734;0.736
1558389651.534;200;0.717;0.716
1558389652.339;200;0.802;0.804
1558389653.147;200;0.804;0.804
1558389653.883;200;0.733;0.732
1558389654.628;200;0.740;0.744
1558389655.371;200;0.739;0.744
1558389656.204;200;0.829;0.828
1558389656.978;200;0.771;0.772
1558389657.688;200;0.706;0.708
1558389658.462;200;0.770;0.772
1558389659.275;200;0.810;0.816
1558389660.027;200;0.749;0.748
1558389660.760;200;0.730;0.732
1558389661.531;200;0.767;0.768
1558389662.362;200;0.828;0.828
1558389663.118;200;0.755;0.756
1558389663.830;200;0.710;0.712
1558389664.614;200;0.779;0.780
1558389665.427;200;0.809;0.812
1558389666.178;200;0.748;0.748
1558389666.910;200;0.730;0.732
1558389667.665;200;0.752;0.756
1558389668.496;200;0.828;0.832
1558389669.235;200;0.736;0.740
1558389670.019;200;0.781;0.780
1558389670.813;200;0.791;0.792
1558389671.684;200;0.868;0.872
1558389672.414;200;0.723;0.724
1558389673.131;200;0.714;0.720
