timestamp;status;request_time;upstream_response_time
1558035509.165;200;0.797;0.800
1558035509.958;200;0.749;0.752
1558035510.673;200;0.701;0.700
1558035511.541;200;0.864;0.868
1558035512.321;200;0.776;0.780
1558035513.089;200;0.764;0.764
1558035513.909;200;0.793;0.796
1558035514.765;200;0.846;0.848
1558035515.587;200;0.819;0.820
1558035516.368;200;0.776;0.776
1558035517.092;200;0.720;0.720
1558035517.966;200;0.870;0.872
1558035518.721;200;0.751;0.752
1558035519.467;200;0.743;0.744
1558035520.245;200;0.775;0.776
1558035521.094;200;0.845;0.848
1558035521.893;200;0.795;0.796
1558035522.655;200;0.757;0.756
1558035523.384;200;0.725;0.724
1558035524.242;200;0.855;0.856
1558035525.012;200;0.767;0.768
1558035525.826;200;0.811;0.812
1558035526.561;200;0.732;0.732
1558035527.445;200;0.879;0.880
1558035528.270;200;0.822;0.824
1558035529.046;200;0.768;0.768
1558035529.714;200;0.662;0.664
1558035530.579;200;0.862;0.864
1558035531.330;200;0.749;0.752
1558035532.098;200;0.763;0.764
1558035532.813;200;0.712;0.712
1558035533.685;200;0.866;0.868
1558035534.472;200;0.784;0.784
1558035535.235;200;0.760;0.760
1558035535.987;200;0.748;0.748
1558035536.852;200;0.861;0.860
1558035537.597;200;0.741;0.744
1558035538.366;200;0.766;0.768
1558035539.094;200;0.723;0.724
1558035539.958;200;0.859;0.860
1558035540.714;200;0.752;0.752
1558035541.465;200;0.745;0.748
1558035542.143;200;0.674;0.676
1558035542.995;200;0.848;0.848
1558035543.789;200;0.789;0.788
1558035544.559;200;0.766;0.764
1558035545.275;200;0.711;0.712
1558035546.127;200;0.849;0.848
1558035546.894;200;0.761;0.760
1558035547.648;200;0.748;0.748
1558035548.438;200;0.787;0.788
1558035549.326;200;0.882;0.884
1558035550.113;200;0.783;0.780
1558035550.866;200;0.750;0.752
1558035551.631;200;0.761;0.760
1558035552.489;200;0.854;0.856
1558035553.249;200;0.758;0.756
1558035554.004;200;0.752;0.752
1558035554.757;200;0.750;0.752
1558035555.624;200;0.863;0.864
1558035556.424;200;0.797;0.796
1558035557.179;200;0.752;0.752
1558035557.911;200;0.727;0.728
1558035558.722;200;0.801;0.804
1558035559.484;200;0.755;0.756
1558035560.202;200;0.713;0.716
1558035560.881;200;0.676;0.676
1558035561.738;200;0.852;0.852
1558035562.527;200;0.784;0.784
1558035563.283;200;0.752;0.752
1558035563.993;200;0.706;0.708
1558035564.831;200;0.834;0.832
1558035565.607;200;0.772;0.772
1558035566.386;200;0.776;0.776
1558035567.113;200;0.719;0.720
1558035567.959;200;0.844;0.844
1558035568.750;200;0.787;0.788
1558035569.517;200;0.764;0.764
1558035570.301;200;0.778;0.776
1558035571.158;200;0.855;0.856
1558035571.936;200;0.776;0.776
1558035572.705;200;0.766;0.764
1558035573.414;200;0.707;0.708
1558035574.262;200;0.846;0.848
1558035575.029;200;0.765;0.764
1558035575.795;200;0.764;0.764
1558035576.509;200;0.711;0.708
1558035577.352;200;0.841;0.840
1558035578.123;200;0.766;0.764
1558035578.885;200;0.756;0.756
1558035579.637;200;0.750;0.752
1558035580.490;200;0.850;0.852
1558035581.254;200;0.761;0.764
1558035582.002;200;0.745;0.744
1558035582.756;200;0.749;0.748
1558035583.632;200;0.873;0.872
1558035584.432;200;0.797;0.796
1558035585.184;200;0.750;0.748
1558035585.900;200;0.713;0.712
1558035586.725;200;0.822;0.824
1558035587.496;200;0.763;0.764
1558035588.269;200;0.770;0.768
1558035588.966;200;0.693;0.692
1558035589.831;200;0.862;0.860
1558035590.629;200;0.786;0.784
1558035591.394;200;0.763;0.764
1558035592.068;200;0.673;0.672
1558035592.896;200;0.825;0.824
1558035593.663;200;0.764;0.764
1558035594.463;200;0.795;0.796
1558035595.256;200;0.790;0.788
1558035596.131;200;0.871;0.872
1558035596.946;200;0.811;0.812
1558035597.734;200;0.784;0.784
1558035598.474;200;0.735;0.736
1558035599.309;200;0.830;0.828
1558035600.087;200;0.773;0.772
1558035600.861;200;0.764;0.764
1558035601.591;200;0.726;0.728
1558035602.472;200;0.848;0.848
1558035603.260;200;0.784;0.784
1558035604.039;200;0.776;0.776
1558035604.775;200;0.733;0.732
1558035605.646;200;0.868;0.868
1558035606.431;200;0.781;0.780
1558035607.225;200;0.790;0.788
1558035607.936;200;0.708;0.708
1558035608.801;200;0.855;0.856
1558035609.589;200;0.784;0.780
