[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-21 07:24:26:449 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-21 07:24:36:395 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=884223, Min=732672, Avg=793386.67, 90=859647, 99=884223, 99.9=884223, 99.99=884223] 
2019-05-21 07:38:06:390 820 sec: 1060 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=842239, Min=654848, Avg=759630.77, 90=830975, 99=842239, 99.9=842239, 99.99=842239] 
2019-05-21 07:38:16:390 830 sec: 1073 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=858111, Min=717824, Avg=766680.62, 90=815103, 99=858111, 99.9=858111, 99.99=858111] 
2019-05-21 07:38:26:390 840 sec: 1086 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=861183, Min=707584, Avg=766050.46, 90=846847, 99=861183, 99.9=861183, 99.99=861183] 
2019-05-21 07:38:36:397 850 sec: 1099 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=867327, Min=701952, Avg=778535.38, 90=865791, 99=867327, 99.9=867327, 99.99=867327] 
2019-05-21 07:38:46:390 860 sec: 1111 operations; 1.2 current ops/sec; est completion in 5 minutes [READ: Count=12, Max=845311, Min=706048, Avg=783829.33, 90=845311, 99=845311, 99.9=845311, 99.99=845311] 
2019-05-21 07:38:56:390 870 sec: 1124 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=888319, Min=707072, Avg=784049.23, 90=836607, 99=888319, 99.9=888319, 99.99=888319] 
2019-05-21 07:39:06:391 880 sec: 1137 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=830975, Min=700416, Avg=774400, 90=820223, 99=830975, 99.9=830975, 99.99=830975] 
2019-05-21 07:39:16:390 890 sec: 1150 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=851967, Min=667136, Avg=757307.08, 90=826367, 99=851967, 99.9=851967, 99.99=851967] 
2019-05-21 07:39:26:390 900 sec: 1163 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=858111, Min=662016, Avg=755456, 90=824831, 99=858111, 99.9=858111, 99.99=858111] 
2019-05-21 07:39:36:391 910 sec: 1176 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=871423, Min=721920, Avg=778850.46, 90=839167, 99=871423, 99.9=871423, 99.99=871423] 
2019-05-21 07:39:46:392 920 sec: 1189 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=852479, Min=726528, Avg=774321.23, 90=828927, 99=852479, 99.9=852479, 99.99=852479] 
2019-05-21 07:39:56:390 930 sec: 1202 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=872959, Min=683520, Avg=766444.31, 90=851967, 99=872959, 99.9=872959, 99.99=872959] 
2019-05-21 07:40:06:391 940 sec: 1215 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=858111, Min=711168, Avg=771643.08, 90=838143, 99=858111, 99.9=858111, 99.99=858111] 
2019-05-21 07:40:16:392 950 sec: 1228 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=836607, Min=715264, Avg=769476.92, 90=822783, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-21 07:40:26:390 960 sec: 1241 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=844287, Min=711680, Avg=772391.38, 90=828415, 99=844287, 99.9=844287, 99.99=844287] 
2019-05-21 07:40:36:390 970 sec: 1254 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=835583, Min=694272, Avg=764632.62, 90=824319, 99=835583, 99.9=835583, 99.99=835583] 
2019-05-21 07:40:46:390 980 sec: 1267 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=836095, Min=698368, Avg=762663.38, 90=826367, 99=836095, 99.9=836095, 99.99=836095] 
2019-05-21 07:40:56:390 990 sec: 1281 operations; 1.4 current ops/sec; est completion in 2 minutes [READ: Count=14, Max=833535, Min=659456, Avg=762112, 90=823295, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 07:41:06:391 1000 sec: 1294 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=843775, Min=715776, Avg=767862.15, 90=831487, 99=843775, 99.9=843775, 99.99=843775] 
2019-05-21 07:41:16:391 1010 sec: 1307 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=850431, Min=685056, Avg=760694.15, 90=848895, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-21 07:41:26:390 1020 sec: 1320 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=852991, Min=708608, Avg=766995.69, 90=823295, 99=852991, 99.9=852991, 99.99=852991] 
2019-05-21 07:41:36:391 1030 sec: 1333 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=833535, Min=704512, Avg=768137.85, 90=830975, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 07:41:46:391 1040 sec: 1346 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=860159, Min=695296, Avg=752659.69, 90=815103, 99=860159, 99.9=860159, 99.99=860159] 
2019-05-21 07:41:56:391 1050 sec: 1359 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=862207, Min=635904, Avg=760064, 90=849407, 99=862207, 99.9=862207, 99.99=862207] 
2019-05-21 07:42:06:391 1060 sec: 1372 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=906751, Min=717312, Avg=782631.38, 90=837119, 99=906751, 99.9=906751, 99.99=906751] 
2019-05-21 07:42:16:390 1070 sec: 1385 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=858623, Min=709632, Avg=775857.23, 90=852479, 99=858623, 99.9=858623, 99.99=858623] 
2019-05-21 07:42:26:390 1080 sec: 1398 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=869887, Min=729600, Avg=778968.62, 90=843263, 99=869887, 99.9=869887, 99.99=869887] 
2019-05-21 07:42:36:391 1090 sec: 1410 operations; 1.2 current ops/sec; est completion in 1 minute [READ: Count=12, Max=891391, Min=712704, Avg=783189.33, 90=836607, 99=891391, 99.9=891391, 99.99=891391] 
2019-05-21 07:42:46:392 1100 sec: 1423 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=874495, Min=724480, Avg=772706.46, 90=834559, 99=874495, 99.9=874495, 99.99=874495] 
2019-05-21 07:42:56:390 1110 sec: 1436 operations; 1.3 current ops/sec; est completion in 50 seconds [READ: Count=13, Max=863231, Min=714240, Avg=767940.92, 90=831999, 99=863231, 99.9=863231, 99.99=863231] 
2019-05-21 07:43:06:391 1120 sec: 1449 operations; 1.3 current ops/sec; est completion in 40 seconds [READ: Count=13, Max=854527, Min=702464, Avg=770185.85, 90=839679, 99=854527, 99.9=854527, 99.99=854527] 
2019-05-21 07:43:16:398 1130 sec: 1462 operations; 1.3 current ops/sec; est completion in 30 seconds [READ: Count=13, Max=857599, Min=718848, Avg=772391.38, 90=851967, 99=857599, 99.9=857599, 99.99=857599] 
2019-05-21 07:43:26:390 1140 sec: 1475 operations; 1.3 current ops/sec; est completion in 20 seconds [READ: Count=13, Max=849919, Min=705536, Avg=765774.77, 90=812543, 99=849919, 99.9=849919, 99.99=849919] 
2019-05-21 07:43:36:391 1150 sec: 1488 operations; 1.3 current ops/sec; est completion in 10 seconds [READ: Count=13, Max=868863, Min=714240, Avg=784049.23, 90=841727, 99=868863, 99.9=868863, 99.99=868863] 
2019-05-21 07:43:45:060 1158 sec: 1500 operations; 1.38 current ops/sec; [READ: Count=12, Max=842239, Min=711168, Avg=762837.33, 90=836095, 99=842239, 99.9=842239, 99.99=842239] [CLEANUP: Count=1, Max=4, Min=4, Avg=4, 90=4, 99=4, 99.9=4, 99.99=4] 
