timestamp;status;request_time;upstream_response_time
1558395716.091;200;0.732;0.732
1558395716.849;200;0.713;0.716
1558395717.609;200;0.754;0.752
1558395718.461;200;0.847;0.848
1558395719.183;200;0.719;0.720
1558395719.916;200;0.729;0.728
1558395720.721;200;0.778;0.780
1558395721.573;200;0.846;0.848
1558395722.334;200;0.758;0.760
1558395723.071;200;0.732;0.732
1558395723.821;200;0.746;0.748
1558395724.661;200;0.836;0.832
1558395725.402;200;0.738;0.740
1558395726.181;200;0.774;0.776
1558395726.930;200;0.745;0.748
1558395727.720;200;0.784;0.788
1558395728.450;200;0.723;0.724
1558395729.192;200;0.739;0.736
1558395729.988;200;0.792;0.792
1558395730.796;200;0.805;0.808
1558395731.572;200;0.772;0.776
1558395732.303;200;0.724;0.724
1558395733.009;200;0.697;0.700
1558395733.852;200;0.840;0.840
1558395734.599;200;0.743;0.744
1558395735.340;200;0.739;0.736
1558395736.101;200;0.757;0.760
1558395736.912;200;0.805;0.804
1558395737.652;200;0.737;0.736
1558395738.385;200;0.728;0.728
1558395739.139;200;0.750;0.753
1558395739.962;200;0.817;0.816
1558395740.701;200;0.728;0.728
1558395741.424;200;0.719;0.716
1558395742.204;200;0.773;0.772
1558395743.015;200;0.806;0.808
1558395743.747;200;0.728;0.728
1558395744.513;200;0.761;0.764
1558395745.261;200;0.740;0.740
1558395746.081;200;0.814;0.816
1558395746.848;200;0.763;0.764
1558395747.570;200;0.718;0.720
1558395748.379;200;0.806;0.808
1558395749.191;200;0.808;0.808
1558395749.945;200;0.749;0.752
1558395750.666;200;0.715;0.716
1558395751.439;200;0.768;0.768
1558395752.271;200;0.827;0.828
1558395753.011;200;0.736;0.736
1558395753.781;200;0.766;0.768
1558395754.543;200;0.759;0.760
1558395755.395;200;0.848;0.848
1558395756.135;200;0.734;0.736
1558395756.845;200;0.707;0.708
1558395757.599;200;0.751;0.752
1558395758.460;200;0.859;0.856
1558395759.211;200;0.748;0.748
1558395759.958;200;0.744;0.744
1558395760.717;200;0.756;0.756
1558395761.536;200;0.816;0.816
1558395762.303;200;0.764;0.764
1558395763.029;200;0.722;0.724
1558395763.836;200;0.802;0.800
1558395764.645;200;0.806;0.808
1558395765.366;200;0.715;0.716
1558395766.087;200;0.717;0.716
1558395766.837;200;0.748;0.748
1558395767.685;200;0.844;0.844
1558395768.412;200;0.722;0.720
1558395769.100;200;0.683;0.684
1558395769.882;200;0.778;0.780
1558395770.694;200;0.809;0.812
1558395771.419;200;0.722;0.724
1558395772.139;200;0.716;0.716
1558395772.919;200;0.778;0.776
1558395773.744;200;0.821;0.820
1558395774.479;200;0.730;0.732
1558395775.235;200;0.754;0.756
1558395776.019;200;0.780;0.780
1558395776.843;200;0.821;0.820
1558395777.572;200;0.727;0.728
1558395778.299;200;0.722;0.720
1558395779.095;200;0.790;0.788
1558395779.919;200;0.819;0.820
1558395780.659;200;0.738;0.740
1558395781.428;200;0.766;0.764
1558395782.196;200;0.763;0.764
1558395783.043;200;0.843;0.844
1558395783.775;200;0.728;0.728
1558395784.483;200;0.706;0.704
1558395785.239;200;0.751;0.752
1558395786.041;200;0.797;0.800
1558395786.804;200;0.760;0.760
1558395787.527;200;0.720;0.720
1558395788.311;200;0.781;0.780
1558395789.140;200;0.825;0.824
1558395789.881;200;0.736;0.736
1558395790.612;200;0.729;0.728
1558395791.437;200;0.818;0.820
1558395792.282;200;0.842;0.844
1558395793.040;200;0.748;0.748
1558395793.749;200;0.705;0.708
1558395794.534;200;0.782;0.784
1558395795.364;200;0.827;0.828
1558395796.103;200;0.734;0.732
1558395796.848;200;0.742;0.740
1558395797.620;200;0.769;0.768
1558395798.443;200;0.820;0.820
1558395799.200;200;0.724;0.724
1558395799.909;200;0.707;0.708
1558395800.645;200;0.734;0.736
1558395801.449;200;0.802;0.804
1558395802.202;200;0.750;0.752
1558395802.956;200;0.751;0.752
1558395803.751;200;0.792;0.792
1558395804.605;200;0.851;0.852
1558395805.335;200;0.729;0.728
1558395806.068;200;0.729;0.728
1558395806.833;200;0.761;0.764
1558395807.643;200;0.807;0.808
1558395808.402;200;0.755;0.756
1558395809.172;200;0.767;0.768
1558395809.875;200;0.698;0.700
1558395810.729;200;0.849;0.848
1558395811.462;200;0.729;0.732
1558395812.196;200;0.731;0.732
1558395813.005;200;0.806;0.808
1558395813.843;200;0.834;0.832
1558395814.571;200;0.725;0.724
1558395815.273;200;0.699;0.696
1558395815.987;200;0.710;0.712
1558395816.806;200;0.817;0.816
1558395817.589;200;0.780;0.780
1558395818.321;200;0.729;0.732
1558395819.056;200;0.731;0.732
1558395819.908;200;0.848;0.848
1558395820.651;200;0.739;0.740
1558395821.407;200;0.751;0.752
1558395822.175;200;0.765;0.764
1558395822.992;200;0.813;0.812
1558395823.778;200;0.782;0.784
1558395824.494;200;0.713;0.716
1558395825.283;200;0.786;0.788
1558395826.136;200;0.847;0.848
1558395826.881;200;0.741;0.740
1558395827.603;200;0.719;0.720
1558395828.356;200;0.750;0.748
1558395829.158;200;0.798;0.800
1558395829.927;200;0.766;0.768
1558395830.661;200;0.729;0.732
1558395831.431;200;0.767;0.768
1558395832.257;200;0.822;0.824
1558395833.033;200;0.772;0.776
1558395833.751;200;0.715;0.716
1558395834.537;200;0.781;0.784
1558395835.394;200;0.851;0.852
1558395836.150;200;0.751;0.752
1558395836.872;200;0.719;0.720
1558395837.668;200;0.794;0.792
1558395838.492;200;0.818;0.816
1558395839.231;200;0.736;0.736
1558395839.952;200;0.719;0.716
1558395840.683;200;0.727;0.728
1558395841.542;200;0.855;0.856
1558395842.325;200;0.781;0.784
1558395843.092;200;0.764;0.764
1558395843.857;200;0.761;0.764
1558395844.676;200;0.815;0.816
1558395845.414;200;0.734;0.736
1558395846.176;200;0.757;0.756
1558395846.940;200;0.760;0.760
1558395847.768;200;0.825;0.824
1558395848.523;200;0.751;0.752
1558395849.235;200;0.709;0.708
1558395850.007;200;0.770;0.772
1558395850.859;200;0.847;0.848
1558395851.606;200;0.744;0.744
1558395852.341;200;0.732;0.736
1558395853.105;200;0.761;0.760
1558395853.933;200;0.824;0.828
1558395854.675;200;0.738;0.740
1558395855.386;200;0.708;0.708
1558395856.165;200;0.774;0.776
1558395857.004;200;0.836;0.836
1558395857.753;200;0.745;0.744
1558395858.519;200;0.763;0.764
1558395859.284;200;0.762;0.760
1558395860.116;200;0.828;0.828
1558395860.858;200;0.739;0.740
1558395861.593;200;0.733;0.732
1558395862.401;200;0.806;0.808
1558395863.211;200;0.806;0.808
1558395863.951;200;0.738;0.736
1558395864.712;200;0.758;0.756
1558395865.460;200;0.745;0.744
1558395866.267;200;0.798;0.800
1558395867.017;200;0.748;0.752
1558395867.755;200;0.735;0.736
1558395868.523;200;0.765;0.764
1558395869.363;200;0.838;0.836
1558395870.141;200;0.773;0.772
1558395870.891;200;0.747;0.748
1558395871.653;200;0.760;0.760
1558395872.471;200;0.815;0.816
1558395873.221;200;0.746;0.748
1558395873.960;200;0.736;0.736
1558395874.713;200;0.750;0.752
1558395875.556;200;0.838;0.836
1558395876.295;200;0.735;0.736
1558395877.022;200;0.723;0.724
1558395877.775;200;0.751;0.752
1558395878.574;200;0.797;0.800
1558395879.301;200;0.724;0.724
1558395880.081;200;0.776;0.776
1558395880.872;200;0.789;0.788
1558395881.740;200;0.864;0.864
1558395882.490;200;0.747;0.748
1558395883.208;200;0.714;0.712
1558395884.016;200;0.803;0.800
1558395884.825;200;0.803;0.800
1558395885.581;200;0.752;0.748
1558395886.317;200;0.731;0.728
1558395887.106;200;0.784;0.784
1558395887.911;200;0.802;0.804
1558395888.667;200;0.749;0.748
1558395889.380;200;0.711;0.708
1558395890.122;200;0.739;0.740
1558395890.939;200;0.814;0.816
1558395891.677;200;0.736;0.732
1558395892.386;200;0.706;0.708
1558395893.161;200;0.773;0.776
1558395893.988;200;0.823;0.824
1558395894.742;200;0.753;0.752
1558395895.492;200;0.747;0.748
1558395896.275;200;0.779;0.780
1558395897.097;200;0.818;0.816
1558395897.841;200;0.741;0.740
1558395898.565;200;0.721;0.720
1558395899.330;200;0.762;0.764
1558395900.124;200;0.791;0.792
1558395900.885;200;0.758;0.760
1558395901.603;200;0.714;0.716
1558395902.372;200;0.767;0.764
1558395903.185;200;0.808;0.808
1558395903.951;200;0.763;0.764
1558395904.688;200;0.734;0.732
1558395905.447;200;0.756;0.756
1558395906.225;200;0.773;0.776
1558395906.965;200;0.737;0.736
1558395907.678;200;0.709;0.712
1558395908.431;200;0.750;0.752
1558395909.224;200;0.790;0.788
1558395909.991;200;0.763;0.764
1558395910.761;200;0.768;0.768
1558395911.544;200;0.779;0.780
1558395912.358;200;0.810;0.812
1558395913.119;200;0.758;0.756
1558395913.840;200;0.718;0.716
1558395914.548;200;0.705;0.704
1558395915.348;200;0.796;0.796
1558395916.110;200;0.758;0.760
1558395916.835;200;0.722;0.720
1558395917.649;200;0.812;0.816
1558395918.471;200;0.817;0.816
1558395919.203;200;0.730;0.728
1558395919.944;200;0.737;0.736
1558395920.705;200;0.758;0.756
1558395921.528;200;0.820;0.820
1558395922.297;200;0.765;0.768
1558395923.041;200;0.739;0.736
1558395923.801;200;0.755;0.752
1558395924.611;200;0.807;0.808
1558395925.367;200;0.753;0.752
1558395926.101;200;0.729;0.728
1558395926.839;200;0.735;0.736
1558395927.644;200;0.803;0.800
1558395928.405;200;0.751;0.748
1558395929.113;200;0.705;0.708
1558395929.851;200;0.734;0.736
1558395930.666;200;0.813;0.812
1558395931.375;200;0.707;0.708
1558395932.087;200;0.710;0.712
1558395932.846;200;0.757;0.760
1558395933.682;200;0.833;0.832
1558395934.430;200;0.746;0.748
1558395935.157;200;0.724;0.728
