timestamp;status;request_time;upstream_response_time
1558042335.568;200;0.762;0.764
1558042336.349;200;0.741;0.744
1558042337.067;200;0.715;0.716
1558042337.915;200;0.843;0.848
1558042338.727;200;0.805;0.804
1558042339.513;200;0.783;0.784
1558042340.256;200;0.721;0.724
1558042341.068;200;0.809;0.812
1558042341.855;200;0.782;0.788
1558042342.615;200;0.755;0.756
1558042343.342;200;0.725;0.724
1558042344.220;200;0.875;0.876
1558042345.014;200;0.789;0.792
1558042345.807;200;0.786;0.788
1558042346.562;200;0.751;0.752
1558042347.399;200;0.832;0.832
1558042348.187;200;0.785;0.784
1558042348.940;200;0.750;0.748
1558042349.646;200;0.703;0.704
1558042350.496;200;0.843;0.844
1558042351.303;200;0.802;0.804
1558042352.093;200;0.787;0.788
1558042352.742;200;0.645;0.648
1558042353.588;200;0.841;0.844
1558042354.385;200;0.793;0.796
1558042355.174;200;0.780;0.780
1558042355.896;200;0.719;0.720
1558042356.791;200;0.885;0.888
1558042357.571;200;0.777;0.776
1558042358.324;200;0.747;0.752
1558042359.040;200;0.713;0.716
1558042359.900;200;0.857;0.860
1558042360.673;200;0.769;0.772
1558042361.463;200;0.779;0.780
1558042362.179;200;0.707;0.712
1558042363.042;200;0.859;0.860
1558042363.803;200;0.753;0.752
1558042364.574;200;0.757;0.760
1558042365.283;200;0.703;0.704
1558042366.112;200;0.826;0.828
1558042366.908;200;0.792;0.796
1558042367.664;200;0.752;0.752
1558042368.416;200;0.748;0.752
1558042369.245;200;0.825;0.828
1558042370.030;200;0.782;0.784
1558042370.771;200;0.739;0.740
1558042371.463;200;0.690;0.696
1558042372.344;200;0.879;0.880
1558042373.108;200;0.762;0.764
1558042373.849;200;0.738;0.740
1558042374.584;200;0.732;0.736
1558042375.410;200;0.821;0.820
1558042376.177;200;0.764;0.768
1558042376.941;200;0.761;0.764
1558042377.636;200;0.693;0.696
1558042378.480;200;0.840;0.844
1558042379.252;200;0.769;0.772
1558042380.012;200;0.756;0.760
1558042380.737;200;0.722;0.724
1558042381.600;200;0.859;0.864
1558042382.374;200;0.768;0.768
1558042383.130;200;0.753;0.752
1558042383.889;200;0.754;0.752
1558042384.757;200;0.865;0.864
1558042385.545;200;0.783;0.784
1558042386.307;200;0.759;0.760
1558042387.027;200;0.716;0.716
1558042387.886;200;0.857;0.856
1558042388.627;200;0.739;0.740
1558042389.381;200;0.751;0.752
1558042390.177;200;0.792;0.796
1558042391.070;200;0.890;0.892
1558042391.858;200;0.784;0.784
1558042392.632;200;0.771;0.772
1558042393.496;200;0.861;0.864
1558042394.360;200;0.860;0.864
1558042395.132;200;0.769;0.772
1558042395.876;200;0.739;0.740
1558042396.615;200;0.735;0.740
1558042397.445;200;0.826;0.828
1558042398.235;200;0.788;0.792
1558042398.984;200;0.746;0.748
1558042399.695;200;0.707;0.712
1558042400.558;200;0.859;0.860
1558042401.315;200;0.755;0.756
1558042402.088;200;0.770;0.772
1558042402.894;200;0.801;0.800
1558042403.739;200;0.843;0.848
1558042404.515;200;0.771;0.772
1558042405.267;200;0.747;0.752
1558042406.013;200;0.742;0.744
1558042406.849;200;0.832;0.836
1558042407.624;200;0.770;0.772
1558042408.343;200;0.717;0.720
1558042409.104;200;0.757;0.760
1558042409.949;200;0.841;0.844
1558042410.724;200;0.771;0.776
1558042411.464;200;0.734;0.732
1558042412.192;200;0.724;0.728
1558042413.032;200;0.837;0.836
1558042413.820;200;0.781;0.784
1558042414.588;200;0.765;0.768
1558042415.308;200;0.716;0.720
1558042416.140;200;0.827;0.828
1558042416.893;200;0.749;0.752
1558042417.656;200;0.759;0.760
1558042418.368;200;0.710;0.712
1558042419.224;200;0.853;0.856
1558042420.024;200;0.797;0.796
1558042420.815;200;0.787;0.792
1558042421.579;200;0.760;0.764
1558042422.407;200;0.826;0.824
1558042423.189;200;0.779;0.780
1558042423.957;200;0.766;0.768
1558042424.696;200;0.736;0.740
1558042425.585;200;0.850;0.852
1558042426.361;200;0.770;0.772
1558042427.147;200;0.780;0.784
1558042427.875;200;0.722;0.724
1558042428.721;200;0.843;0.844
