timestamp;status;request_time;upstream_response_time
1557707112.198;200;0.210;0.212
1557707112.441;200;0.204;0.200
1557707112.651;200;0.207;0.208
1557707112.901;200;0.229;0.232
1557707113.107;200;0.202;0.200
1557707113.313;200;0.201;0.204
1557707113.526;200;0.209;0.208
1557707113.758;200;0.228;0.228
1557707113.966;200;0.204;0.204
1557707114.180;200;0.210;0.208
1557707114.401;200;0.218;0.220
1557707114.626;200;0.222;0.224
1557707114.828;200;0.199;0.200
1557707115.032;200;0.200;0.200
1557707115.241;200;0.206;0.208
1557707115.466;200;0.220;0.220
1557707115.675;200;0.203;0.204
1557707115.880;200;0.200;0.204
1557707116.106;200;0.223;0.224
1557707116.343;200;0.233;0.232
1557707116.536;200;0.190;0.192
1557707116.736;200;0.197;0.196
1557707116.949;200;0.209;0.212
1557707117.183;200;0.229;0.228
1557707117.387;200;0.198;0.200
1557707117.602;200;0.211;0.212
1557707117.772;200;0.167;0.168
1557707117.993;200;0.217;0.220
1557707118.209;200;0.213;0.216
1557707118.404;200;0.192;0.192
1557707118.617;200;0.210;0.212
1557707118.847;200;0.226;0.228
1557707119.049;200;0.199;0.200
1557707119.257;200;0.203;0.204
1557707119.473;200;0.213;0.216
1557707119.711;200;0.230;0.228
1557707119.922;200;0.208;0.208
1557707120.130;200;0.204;0.204
1557707120.353;200;0.218;0.220
1557707120.604;200;0.246;0.248
1557707120.804;200;0.198;0.200
1557707121.000;200;0.194;0.196
1557707121.210;200;0.208;0.208
1557707121.437;200;0.225;0.228
1557707121.642;200;0.203;0.204
1557707121.838;200;0.193;0.192
1557707122.057;200;0.216;0.212
1557707122.292;200;0.229;0.232
1557707122.498;200;0.203;0.204
1557707122.700;200;0.199;0.204
1557707122.906;200;0.204;0.204
1557707123.140;200;0.232;0.232
1557707123.348;200;0.205;0.204
1557707123.565;200;0.214;0.216
1557707123.770;200;0.202;0.204
1557707123.987;200;0.214;0.212
1557707124.193;200;0.204;0.208
1557707124.394;200;0.196;0.196
1557707124.606;200;0.209;0.208
1557707124.832;200;0.223;0.220
1557707125.031;200;0.197;0.196
1557707125.245;200;0.207;0.204
1557707125.453;200;0.205;0.208
1557707125.673;200;0.216;0.220
1557707125.879;200;0.201;0.200
1557707126.077;200;0.195;0.196
1557707126.303;200;0.222;0.220
1557707126.525;200;0.219;0.220
1557707126.728;200;0.200;0.204
1557707126.928;200;0.197;0.200
1557707127.145;200;0.215;0.212
1557707127.377;200;0.230;0.232
1557707127.574;200;0.194;0.196
1557707127.789;200;0.212;0.208
1557707128.002;200;0.210;0.212
1557707128.238;200;0.233;0.232
1557707128.452;200;0.210;0.208
1557707128.698;200;0.243;0.244
1557707128.912;200;0.210;0.208
1557707129.161;200;0.246;0.248
1557707129.371;200;0.207;0.208
1557707129.575;200;0.200;0.200
1557707129.789;200;0.212;0.212
1557707130.004;200;0.213;0.216
1557707130.211;200;0.205;0.204
1557707130.408;200;0.194;0.196
1557707130.625;200;0.214;0.216
1557707130.869;200;0.237;0.240
1557707131.091;200;0.219;0.220
1557707131.291;200;0.198;0.196
1557707131.494;200;0.199;0.200
1557707131.752;200;0.254;0.256
1557707131.961;200;0.203;0.204
1557707132.174;200;0.209;0.212
1557707132.392;200;0.215;0.216
1557707132.624;200;0.229;0.228
1557707132.819;200;0.193;0.192
1557707133.021;200;0.199;0.200
1557707133.229;200;0.206;0.208
1557707133.461;200;0.230;0.232
1557707133.672;200;0.206;0.204
1557707133.873;200;0.199;0.200
1557707134.050;200;0.174;0.176
1557707134.294;200;0.240;0.240
1557707134.490;200;0.193;0.196
1557707134.693;200;0.200;0.204
1557707134.904;200;0.208;0.208
1557707135.132;200;0.226;0.224
1557707135.340;200;0.206;0.204
1557707135.547;200;0.205;0.204
1557707135.762;200;0.212;0.212
1557707135.989;200;0.223;0.224
1557707136.196;200;0.205;0.204
1557707136.404;200;0.205;0.204
1557707136.638;200;0.219;0.220
1557707136.860;200;0.218;0.220
1557707137.064;200;0.202;0.200
1557707137.266;200;0.200;0.200
1557707137.488;200;0.219;0.220
1557707137.729;200;0.239;0.240
1557707137.928;200;0.196;0.200
1557707138.140;200;0.210;0.208
1557707138.363;200;0.221;0.220
1557707138.588;200;0.223;0.224
1557707138.788;200;0.198;0.200
1557707138.994;200;0.203;0.204
1557707139.212;200;0.214;0.212
1557707139.446;200;0.230;0.232
1557707139.654;200;0.204;0.204
1557707139.856;200;0.200;0.200
1557707140.067;200;0.209;0.208
1557707140.303;200;0.234;0.232
1557707140.498;200;0.192;0.192
1557707140.707;200;0.202;0.204
1557707140.933;200;0.224;0.224
1557707141.168;200;0.232;0.232
1557707141.368;200;0.198;0.200
