timestamp;status;request_time;upstream_response_time
1558646662.648;200;0.791;0.788
1558646663.393;200;0.710;0.708
1558646664.313;200;0.917;0.920
1558646665.128;200;0.812;0.812
1558646665.938;200;0.803;0.804
1558646666.713;200;0.771;0.772
1558646667.498;200;0.763;0.764
1558646668.364;200;0.861;0.860
1558646669.133;200;0.764;0.764
1558646669.953;200;0.816;0.820
1558646670.781;200;0.823;0.820
1558646671.634;200;0.850;0.852
1558646672.494;200;0.855;0.856
1558646673.238;200;0.741;0.740
1558646674.022;200;0.781;0.780
1558646674.874;200;0.850;0.852
1558646675.642;200;0.765;0.768
1558646676.464;200;0.819;0.816
1558646677.276;200;0.808;0.808
1558646678.016;200;0.736;0.736
1558646678.896;200;0.878;0.880
1558646679.688;200;0.789;0.792
1558646680.438;200;0.747;0.748
1558646681.331;200;0.889;0.888
1558646682.074;200;0.740;0.740
1558646682.908;200;0.829;0.832
1558646683.673;200;0.762;0.764
1558646684.483;200;0.804;0.804
1558646685.311;200;0.825;0.824
1558646686.028;200;0.713;0.716
1558646686.755;200;0.722;0.724
1558646687.567;200;0.805;0.804
1558646688.320;200;0.746;0.748
1558646689.093;200;0.766;0.768
1558646689.847;200;0.750;0.752
1558646690.715;200;0.862;0.864
1558646691.523;200;0.805;0.804
1558646692.249;200;0.720;0.720
1558646693.134;200;0.879;0.880
1558646693.981;200;0.843;0.844
1558646694.739;200;0.754;0.756
1558646695.600;200;0.858;0.856
1558646696.345;200;0.742;0.744
1558646697.242;200;0.892;0.892
1558646697.986;200;0.740;0.740
1558646698.845;200;0.856;0.856
1558646699.696;200;0.849;0.848
1558646700.663;200;0.962;0.960
1558646701.369;200;0.703;0.704
1558646702.142;200;0.771;0.772
1558646702.883;200;0.736;0.736
1558646703.747;200;0.860;0.860
1558646704.515;200;0.765;0.764
1558646705.306;200;0.788;0.788
1558646706.145;200;0.835;0.836
1558646706.977;200;0.827;0.824
1558646707.850;200;0.870;0.872
1558646708.644;200;0.791;0.792
1558646709.539;200;0.893;0.892
1558646710.513;200;0.972;0.968
1558646711.265;200;0.747;0.748
1558646712.030;200;0.762;0.764
1558646712.887;200;0.849;0.848
1558646713.709;200;0.813;0.816
