1557701006.053;200;0.215;0.216
1557701006.298;200;0.206;0.208
1557701006.544;200;0.224;0.228
1557701006.766;200;0.218;0.220
1557701006.970;200;0.196;0.200
1557701007.178;200;0.203;0.204
1557701007.408;200;0.224;0.228
1557701007.653;200;0.241;0.244
1557701007.865;200;0.207;0.204
1557701008.069;200;0.200;0.204
1557701008.295;200;0.221;0.224
1557701008.517;200;0.218;0.220
1557701008.711;200;0.191;0.196
1557701008.925;200;0.211;0.208
1557701009.142;200;0.213;0.216
1557701009.358;200;0.213;0.216
1557701009.570;200;0.204;0.208
1557701009.768;200;0.194;0.192
1557701009.992;200;0.220;0.224
1557701010.227;200;0.228;0.232
1557701010.435;200;0.205;0.204
1557701010.639;200;0.196;0.200
1557701010.824;200;0.182;0.184
1557701011.061;200;0.230;0.232
1557701011.265;200;0.200;0.204
1557701011.467;200;0.198;0.200
1557701011.695;200;0.220;0.220
1557701011.925;200;0.227;0.228
1557701012.130;200;0.200;0.204
1557701012.331;200;0.198;0.200
1557701012.556;200;0.222;0.224
1557701012.784;200;0.226;0.224
1557701012.982;200;0.193;0.200
1557701013.194;200;0.208;0.208
1557701013.408;200;0.211;0.212
1557701013.656;200;0.244;0.248
1557701013.861;200;0.202;0.204
1557701014.064;200;0.199;0.204
1557701014.274;200;0.206;0.208
1557701014.497;200;0.220;0.224
1557701014.697;200;0.196;0.200
1557701014.905;200;0.204;0.208
1557701015.119;200;0.211;0.216
1557701015.335;200;0.213;0.216
1557701015.548;200;0.210;0.208
1557701015.752;200;0.199;0.204
1557701015.985;200;0.229;0.232
1557701016.218;200;0.230;0.236
1557701016.420;200;0.199;0.196
1557701016.613;200;0.191;0.192
1557701016.837;200;0.221;0.224
1557701017.062;200;0.221;0.224
1557701017.268;200;0.202;0.204
1557701017.473;200;0.201;0.204
1557701017.691;200;0.215;0.216
1557701017.916;200;0.223;0.224
1557701018.114;200;0.194;0.200
1557701018.305;200;0.189;0.188
1557701018.523;200;0.215;0.220
1557701018.742;200;0.217;0.220
1557701018.946;200;0.201;0.204
1557701019.148;200;0.198;0.200
1557701019.364;200;0.211;0.216
1557701019.594;200;0.228;0.232
1557701019.803;200;0.206;0.204
1557701020.006;200;0.200;0.200
1557701020.180;200;0.171;0.172
1557701020.420;200;0.237;0.240
1557701020.620;200;0.198;0.200
1557701020.822;200;0.197;0.200
1557701021.039;200;0.214;0.220
1557701021.291;200;0.249;0.252
1557701021.501;200;0.208;0.204
1557701021.717;200;0.212;0.216
1557701021.944;200;0.224;0.228
1557701022.182;200;0.235;0.236
1557701022.391;200;0.206;0.208
1557701022.595;200;0.201;0.204
1557701022.813;200;0.216;0.212
1557701023.042;200;0.226;0.232
1557701023.251;200;0.204;0.204
1557701023.452;200;0.198;0.200
1557701023.664;200;0.210;0.208
1557701023.884;200;0.217;0.220
1557701024.087;200;0.200;0.204
1557701024.281;200;0.192;0.192
1557701024.500;200;0.216;0.220
1557701024.723;200;0.221;0.224
1557701024.931;200;0.206;0.204
1557701025.139;200;0.205;0.204
1557701025.360;200;0.218;0.220
1557701025.585;200;0.222;0.224
1557701025.789;200;0.201;0.200
1557701026.020;200;0.224;0.220
1557701026.242;200;0.210;0.212
1557701026.470;200;0.225;0.228
1557701026.677;200;0.203;0.200
1557701026.874;200;0.194;0.200
1557701027.093;200;0.212;0.208
1557701027.309;200;0.212;0.216
1557701027.517;200;0.202;0.204
1557701027.724;200;0.204;0.208
1557701027.945;200;0.219;0.220
1557701028.174;200;0.224;0.224
1557701028.373;200;0.196;0.200
1557701028.565;200;0.189;0.192
1557701028.779;200;0.211;0.212
1557701029.011;200;0.230;0.232
1557701029.211;200;0.197;0.200
1557701029.412;200;0.199;0.200
1557701029.632;200;0.218;0.220
1557701029.855;200;0.221;0.224
1557701030.072;200;0.214;0.216
1557701030.285;200;0.205;0.208
1557701030.514;200;0.226;0.232
1557701030.752;200;0.234;0.236
1557701030.950;200;0.196;0.200
1557701031.158;200;0.205;0.204
1557701031.373;200;0.212;0.212
1557701031.592;200;0.216;0.220
1557701031.791;200;0.197;0.196
1557701031.991;200;0.197;0.200
1557701032.173;200;0.179;0.180
1557701032.391;200;0.214;0.220
1557701032.601;200;0.208;0.204
1557701032.796;200;0.191;0.192
1557701033.018;200;0.217;0.220
1557701033.240;200;0.216;0.220
1557701033.435;200;0.193;0.196
1557701033.633;200;0.195;0.196
1557701033.854;200;0.218;0.224
1557701034.086;200;0.229;0.228
1557701034.306;200;0.218;0.224
1557701034.529;200;0.217;0.220
1557701034.762;200;0.229;0.236
1557701034.997;200;0.232;0.232
1557701035.204;200;0.204;0.208
1557701035.407;200;0.201;0.204
1557701035.625;200;0.214;0.216
1557701035.866;200;0.237;0.244
1557701036.073;200;0.204;0.204
1557701036.268;200;0.192;0.196
1557701036.478;200;0.208;0.208
1557701036.703;200;0.221;0.220
1557701036.906;200;0.200;0.200
1557701037.111;200;0.203;0.208
1557701037.320;200;0.207;0.204
1557701037.551;200;0.229;0.232
1557701037.753;200;0.200;0.200
1557701037.961;200;0.205;0.204
1557701038.168;200;0.205;0.204
1557701038.381;200;0.211;0.212
1557701038.604;200;0.219;0.224
1557701038.813;200;0.207;0.208
1557701039.024;200;0.208;0.208
1557701039.250;200;0.224;0.228
1557701039.448;200;0.196;0.196
1557701039.655;200;0.205;0.204
1557701039.868;200;0.210;0.208
1557701040.098;200;0.228;0.232
1557701040.301;200;0.200;0.200
1557701040.501;200;0.197;0.200
1557701040.721;200;0.217;0.220
1557701040.954;200;0.231;0.236
1557701041.162;200;0.203;0.204
1557701041.360;200;0.195;0.196
1557701041.585;200;0.221;0.224
1557701041.804;200;0.217;0.216
1557701042.014;200;0.208;0.208
1557701042.216;200;0.199;0.200
1557701042.437;200;0.219;0.220
1557701042.650;200;0.210;0.212
1557701042.876;200;0.223;0.224
1557701043.092;200;0.215;0.216
1557701043.309;200;0.215;0.216
1557701043.538;200;0.225;0.232
1557701043.742;200;0.201;0.204
1557701043.941;200;0.197;0.196
1557701044.159;200;0.215;0.220
1557701044.394;200;0.232;0.236
1557701044.600;200;0.203;0.204
1557701044.796;200;0.194;0.192
1557701045.004;200;0.206;0.204
1557701045.232;200;0.226;0.228
1557701045.434;200;0.196;0.200
1557701045.633;200;0.195;0.196
1557701045.841;200;0.205;0.204
1557701046.074;200;0.230;0.236
1557701046.275;200;0.199;0.200
1557701046.469;200;0.192;0.192
1557701046.680;200;0.208;0.208
1557701046.910;200;0.226;0.232
1557701047.128;200;0.211;0.216
1557701047.323;200;0.193;0.196
1557701047.553;200;0.228;0.228
1557701047.781;200;0.223;0.224
1557701047.995;200;0.210;0.208
1557701048.190;200;0.193;0.196
1557701048.417;200;0.224;0.224
1557701048.642;200;0.222;0.228
1557701048.847;200;0.199;0.200
1557701049.049;200;0.200;0.200
1557701049.274;200;0.222;0.224
1557701049.520;200;0.243;0.248
1557701049.723;200;0.201;0.204
1557701049.923;200;0.198;0.200
1557701050.137;200;0.212;0.208
1557701050.367;200;0.227;0.232
1557701050.578;200;0.209;0.208
1557701050.775;200;0.194;0.200
1557701050.997;200;0.219;0.220
1557701051.242;200;0.241;0.244
1557701051.472;200;0.227;0.228
1557701051.678;200;0.204;0.204
1557701051.898;200;0.217;0.220
1557701052.131;200;0.230;0.232
1557701052.338;200;0.206;0.204
1557701052.538;200;0.198;0.200
1557701052.739;200;0.198;0.204
1557701052.973;200;0.232;0.232
1557701053.173;200;0.197;0.196
1557701053.367;200;0.193;0.196
1557701053.600;200;0.231;0.232
1557701053.830;200;0.228;0.228
1557701054.058;200;0.221;0.228
1557701054.282;200;0.221;0.224
1557701054.500;200;0.215;0.216
1557701054.748;200;0.244;0.248
1557701054.957;200;0.207;0.204
1557701055.170;200;0.210;0.212
1557701055.394;200;0.221;0.220
1557701055.614;200;0.217;0.224
1557701055.821;200;0.204;0.200
1557701056.043;200;0.219;0.224
1557701056.262;200;0.216;0.216
1557701056.478;200;0.215;0.220
1557701056.688;200;0.207;0.204
1557701056.883;200;0.191;0.196
1557701057.104;200;0.218;0.216
1557701057.334;200;0.228;0.228
1557701057.541;200;0.204;0.208
1557701057.742;200;0.199;0.204
1557701057.958;200;0.212;0.216
1557701058.185;200;0.223;0.224
1557701058.391;200;0.203;0.204
1557701058.591;200;0.197;0.200
1557701058.806;200;0.213;0.212
1557701059.021;200;0.212;0.216
1557701059.227;200;0.203;0.204
1557701059.430;200;0.201;0.200
1557701059.645;200;0.213;0.216
1557701059.871;200;0.223;0.228
1557701060.083;200;0.210;0.212
1557701060.296;200;0.211;0.208
1557701060.511;200;0.211;0.216
1557701060.748;200;0.234;0.236
1557701060.957;200;0.206;0.204
1557701061.185;200;0.225;0.228
1557701061.410;200;0.220;0.220
1557701061.640;200;0.227;0.232
1557701061.840;200;0.198;0.196
1557701062.041;200;0.199;0.200
1557701062.270;200;0.217;0.220
1557701062.484;200;0.211;0.212
1557701062.695;200;0.204;0.204
1557701062.901;200;0.204;0.204
1557701063.150;200;0.245;0.252
1557701063.379;200;0.226;0.228
1557701063.585;200;0.203;0.200
1557701063.802;200;0.212;0.212
1557701064.023;200;0.218;0.220
1557701064.245;200;0.220;0.220
1557701064.464;200;0.216;0.216
1557701064.675;200;0.209;0.208
1557701064.900;200;0.223;0.224
1557701065.127;200;0.224;0.228
1557701065.326;200;0.196;0.200
1557701065.524;200;0.195;0.196
1557701065.743;200;0.215;0.220
1557701065.982;200;0.237;0.240
1557701066.184;200;0.199;0.200
1557701066.380;200;0.193;0.196
1557701066.596;200;0.213;0.216
1557701066.811;200;0.214;0.212
1557701067.013;200;0.200;0.204
1557701067.213;200;0.197;0.200
1557701067.424;200;0.206;0.204
1557701067.641;200;0.215;0.216
1557701067.850;200;0.201;0.200
1557701068.061;200;0.203;0.204
