1557705791.217;200;0.204;0.204
1557705791.450;200;0.200;0.204
1557705791.662;200;0.209;0.208
1557705791.903;200;0.237;0.236
1557705792.138;200;0.205;0.208
1557705792.343;200;0.201;0.200
1557705792.555;200;0.208;0.208
1557705792.802;200;0.242;0.244
1557705793.000;200;0.194;0.192
1557705793.221;200;0.217;0.216
1557705793.436;200;0.212;0.212
1557705793.678;200;0.238;0.240
1557705793.879;200;0.197;0.196
1557705794.087;200;0.205;0.208
1557705794.298;200;0.207;0.208
1557705794.511;200;0.210;0.208
1557705794.711;200;0.196;0.196
1557705794.916;200;0.201;0.200
1557705795.116;200;0.197;0.200
1557705795.357;200;0.237;0.236
1557705795.576;200;0.213;0.212
1557705795.774;200;0.195;0.196
1557705795.982;200;0.203;0.208
1557705796.197;200;0.213;0.212
1557705796.398;200;0.199;0.200
1557705796.602;200;0.202;0.204
1557705796.810;200;0.206;0.208
1557705797.039;200;0.227;0.228
1557705797.244;200;0.203;0.204
1557705797.451;200;0.204;0.208
1557705797.658;200;0.203;0.204
1557705797.869;200;0.208;0.208
1557705798.068;200;0.196;0.196
1557705798.273;200;0.202;0.200
1557705798.492;200;0.217;0.220
1557705798.726;200;0.231;0.232
1557705798.942;200;0.213;0.216
1557705799.146;200;0.201;0.204
1557705799.354;200;0.204;0.204
1557705799.612;200;0.255;0.256
1557705799.818;200;0.202;0.204
1557705800.022;200;0.202;0.204
1557705800.185;200;0.161;0.160
1557705800.424;200;0.236;0.236
1557705800.625;200;0.199;0.200
1557705800.820;200;0.191;0.192
1557705801.004;200;0.180;0.180
1557705801.235;200;0.227;0.228
1557705801.460;200;0.222;0.220
1557705801.675;200;0.213;0.212
1557705801.901;200;0.224;0.224
1557705802.117;200;0.213;0.220
1557705802.320;200;0.200;0.200
1557705802.516;200;0.194;0.196
1557705802.720;200;0.201;0.200
1557705802.943;200;0.220;0.220
1557705803.144;200;0.198;0.200
1557705803.353;200;0.206;0.208
1557705803.568;200;0.212;0.216
1557705803.791;200;0.221;0.224
1557705803.992;200;0.199;0.200
1557705804.191;200;0.196;0.200
1557705804.408;200;0.212;0.212
1557705804.637;200;0.226;0.224
1557705804.839;200;0.199;0.204
1557705805.039;200;0.198;0.200
1557705805.253;200;0.212;0.212
1557705805.472;200;0.213;0.212
1557705805.683;200;0.209;0.208
1557705805.892;200;0.203;0.204
1557705806.096;200;0.201;0.200
1557705806.324;200;0.223;0.224
1557705806.530;200;0.204;0.204
1557705806.730;200;0.197;0.200
1557705806.898;200;0.166;0.168
1557705807.133;200;0.227;0.228
1557705807.342;200;0.203;0.204
1557705807.543;200;0.196;0.196
1557705807.726;200;0.179;0.180
1557705807.947;200;0.218;0.220
1557705808.148;200;0.199;0.200
1557705808.344;200;0.192;0.192
1557705808.555;200;0.209;0.212
1557705808.779;200;0.218;0.220
1557705808.980;200;0.197;0.196
1557705809.187;200;0.205;0.208
1557705809.406;200;0.215;0.216
1557705809.637;200;0.229;0.228
1557705809.838;200;0.199;0.200
1557705810.044;200;0.202;0.200
1557705810.209;200;0.161;0.160
1557705810.430;200;0.218;0.220
1557705810.627;200;0.195;0.196
1557705810.817;200;0.186;0.184
1557705810.982;200;0.163;0.168
1557705811.214;200;0.230;0.232
1557705811.414;200;0.198;0.200
1557705811.628;200;0.212;0.212
1557705811.830;200;0.200;0.204
1557705812.051;200;0.219;0.220
1557705812.272;200;0.215;0.216
1557705812.486;200;0.210;0.212
1557705812.692;200;0.204;0.204
1557705812.909;200;0.213;0.216
1557705813.106;200;0.195;0.196
1557705813.304;200;0.196;0.196
1557705813.517;200;0.209;0.208
1557705813.734;200;0.214;0.216
1557705813.935;200;0.197;0.196
1557705814.135;200;0.197;0.196
1557705814.341;200;0.203;0.200
1557705814.559;200;0.214;0.216
1557705814.759;200;0.197;0.196
1557705814.958;200;0.197;0.200
1557705815.163;200;0.203;0.204
1557705815.401;200;0.236;0.236
1557705815.607;200;0.201;0.200
1557705815.822;200;0.210;0.212
1557705816.034;200;0.209;0.212
1557705816.263;200;0.221;0.220
1557705816.469;200;0.205;0.204
1557705816.678;200;0.207;0.212
1557705816.890;200;0.209;0.212
1557705817.120;200;0.228;0.228
1557705817.330;200;0.207;0.208
1557705817.544;200;0.212;0.212
1557705817.747;200;0.187;0.188
1557705817.960;200;0.210;0.208
1557705818.164;200;0.201;0.200
1557705818.388;200;0.221;0.220
1557705818.600;200;0.209;0.208
1557705818.827;200;0.223;0.224
1557705819.027;200;0.197;0.196
1557705819.228;200;0.194;0.192
1557705819.435;200;0.205;0.208
1557705819.670;200;0.233;0.236
1557705819.864;200;0.192;0.192
1557705820.067;200;0.200;0.200
1557705820.275;200;0.205;0.204
1557705820.499;200;0.221;0.220
1557705820.706;200;0.205;0.208
1557705820.912;200;0.202;0.200
1557705821.107;200;0.192;0.192
1557705821.336;200;0.226;0.224
