timestamp;status;request_time;upstream_response_time
1557952305.216;200;0.744;0.744
1557952305.992;200;0.734;0.736
1557952306.766;200;0.770;0.772
1557952307.601;200;0.831;0.832
1557952308.386;200;0.782;0.784
1557952309.160;200;0.768;0.768
1557952309.867;200;0.700;0.700
1557952310.683;200;0.794;0.796
1557952311.434;200;0.748;0.748
1557952312.171;200;0.733;0.732
1557952312.836;200;0.661;0.664
1557952313.634;200;0.793;0.796
1557952314.380;200;0.742;0.744
1557952315.124;200;0.739;0.740
1557952315.839;200;0.709;0.708
1557952316.660;200;0.818;0.816
1557952317.381;200;0.717;0.720
1557952318.113;200;0.729;0.732
1557952318.824;200;0.709;0.708
1557952319.610;200;0.781;0.780
1557952320.359;200;0.745;0.744
1557952321.115;200;0.752;0.752
1557952321.889;200;0.769;0.772
1557952322.759;200;0.865;0.864
1557952323.500;200;0.737;0.736
1557952324.269;200;0.765;0.768
1557952324.922;200;0.647;0.648
1557952325.715;200;0.789;0.788
1557952326.453;200;0.735;0.736
1557952327.222;200;0.765;0.768
1557952327.913;200;0.686;0.688
1557952328.703;200;0.787;0.788
1557952329.482;200;0.775;0.776
1557952330.251;200;0.767;0.768
1557952330.925;200;0.670;0.672
1557952331.760;200;0.832;0.836
1557952332.503;200;0.739;0.740
1557952333.259;200;0.752;0.752
1557952333.970;200;0.704;0.704
1557952334.753;200;0.778;0.780
1557952335.514;200;0.758;0.760
1557952336.243;200;0.724;0.724
1557952337.002;200;0.756;0.756
1557952337.823;200;0.817;0.816
1557952338.593;200;0.767;0.768
1557952339.346;200;0.750;0.752
1557952340.047;200;0.698;0.700
1557952340.858;200;0.808;0.808
1557952341.639;200;0.777;0.776
1557952342.368;200;0.726;0.724
1557952343.070;200;0.698;0.700
1557952343.948;200;0.876;0.876
1557952344.725;200;0.774;0.776
1557952345.536;200;0.807;0.808
1557952346.248;200;0.709;0.708
1557952347.057;200;0.806;0.808
1557952347.816;200;0.756;0.760
1557952348.552;200;0.733;0.736
1557952349.319;200;0.763;0.764
1557952350.147;200;0.824;0.824
1557952350.895;200;0.744;0.744
1557952351.651;200;0.752;0.752
1557952352.402;200;0.746;0.748
1557952353.197;200;0.787;0.788
1557952353.941;200;0.737;0.740
1557952354.662;200;0.716;0.716
1557952355.387;200;0.720;0.720
1557952356.202;200;0.811;0.812
1557952356.927;200;0.721;0.720
1557952357.646;200;0.715;0.716
1557952358.310;200;0.660;0.660
1557952359.148;200;0.833;0.832
1557952359.897;200;0.747;0.748
1557952360.651;200;0.751;0.752
1557952361.321;200;0.667;0.668
1557952362.155;200;0.832;0.832
1557952362.932;200;0.772;0.772
1557952363.707;200;0.772;0.772
1557952364.427;200;0.717;0.716
1557952365.220;200;0.788;0.788
1557952365.969;200;0.746;0.748
1557952366.716;200;0.745;0.744
1557952367.489;200;0.768;0.772
1557952368.277;200;0.783;0.784
1557952369.057;200;0.775;0.776
1557952369.799;200;0.730;0.728
1557952370.459;200;0.656;0.656
1557952371.267;200;0.804;0.804
1557952372.009;200;0.739;0.740
1557952372.729;200;0.717;0.720
1557952373.421;200;0.690;0.692
1557952374.225;200;0.801;0.804
1557952374.963;200;0.735;0.736
1557952375.714;200;0.748;0.748
1557952376.398;200;0.681;0.684
1557952377.228;200;0.826;0.824
1557952377.982;200;0.749;0.752
1557952378.706;200;0.719;0.720
1557952379.422;200;0.713;0.716
1557952380.205;200;0.780;0.780
1557952380.955;200;0.745;0.744
1557952381.668;200;0.709;0.712
1557952382.428;200;0.757;0.756
1557952383.236;200;0.805;0.804
1557952384.008;200;0.760;0.760
1557952384.738;200;0.725;0.728
1557952385.492;200;0.712;0.712
1557952386.272;200;0.778;0.776
1557952387.035;200;0.760;0.760
1557952387.762;200;0.723;0.724
1557952388.520;200;0.756;0.756
1557952389.316;200;0.793;0.792
